incident_id,person_id,person_name,role_in_incident,arrested,chargesheeted,arrest_date
INC001896,P001498,Selvam Chettiar,COMPLAINANT,0,0,
INC001896,P001305,Anwar Chaudhary,VICTIM,0,0,
INC001896,P001466,Afsana Shaikh,WITNESS,0,0,
INC001897,P000510,Nazia Saifi,ACCUSED,1,1,2026-07-10
INC001897,P000511,Rafiq Zaidi,ACCUSED,1,1,2026-01-31
INC001897,P000488,Aslam Ahmed,ACCUSED,1,1,2026-04-27
INC001897,P000490,Ashok Verma,ACCUSED,0,0,
INC001897,P001053,Jagmal Purohit,COMPLAINANT,0,0,
INC001897,P001356,Chandru Bellad,VICTIM,0,0,
INC001898,P000047,Swapnil Pawar,ACCUSED,1,0,2025-01-21
INC001898,P001071,Surinder Bajwa,COMPLAINANT,0,0,
INC001898,P001096,Mushtaq Mirza,VICTIM,0,0,
INC001898,P001204,Kumaraswamy Hegde,WITNESS,0,0,
INC001899,P000652,Basanta Sahoo,ACCUSED,1,1,2022-03-11
INC001899,P001373,Alpesh Barot,COMPLAINANT,0,0,
INC001899,P001374,Bhagwati Poonia,VICTIM,0,0,
INC001899,P001257,Vaishnavi Bhoir,WITNESS,0,0,
INC001900,P000720,Manisha Patil,ACCUSED,1,1,2025-01-31
INC001900,P001237,Devendra Sengar,COMPLAINANT,0,0,
INC001901,P000499,Chandrabhan Pandey,ACCUSED,1,1,2020-07-08
INC001901,P000501,Rafiq Siddiqui,ACCUSED,0,0,
INC001901,P001005,Aslam Mansuri,COMPLAINANT,0,0,
INC001901,P001008,Yasmin Alam,VICTIM,0,0,
INC001901,P001158,Saroja Kumar,WITNESS,0,0,
INC001902,P000604,Faizan Malik,ABSCONDING_ACCUSED,0,0,
INC001902,P000584,Pradip Sen,ACCUSED,0,0,
INC001902,P000571,Salim Ahmed,ACCUSED,0,0,
INC001902,P000597,Anup Roy,ABSCONDING_ACCUSED,1,1,2025-09-26
INC001902,P001449,Swapan Bose,COMPLAINANT,0,0,
INC001902,P001385,Rafiq Rahman,VICTIM,0,0,
INC001902,P001282,Nazia Khan,WITNESS,0,0,
INC001903,P000666,Hariom Bhardwaj,ACCUSED,1,0,2020-11-24
INC001903,P000708,Rabindra Nayak,ACCUSED,0,0,
INC001903,P000706,Balbir Baghel,ACCUSED,1,1,2020-11-10
INC001903,P001491,Shabana Siddiqui,COMPLAINANT,0,0,
INC001903,P001409,Ashfaq Hussain,VICTIM,0,0,
INC001903,P001354,Sachin Salunkhe,WITNESS,0,0,
INC001904,P000857,Narsimha Vemula,SUSPECT,1,1,2026-09-17
INC001904,P000848,Nagaraju Gupta,ACCUSED,1,1,2026-04-30
INC001904,P000863,Lalthanga Momin,ABSCONDING_ACCUSED,0,0,
INC001904,P000871,Temjen Momin,ACCUSED,1,0,2026-08-27
INC001904,P001052,Bheru Vyas,COMPLAINANT,0,0,
INC001904,P001075,Alpesh Solanki,VICTIM,0,0,
INC001904,P001080,Sukumar Pal,WITNESS,0,0,
INC001905,P000680,Prakash Dubey,ABSCONDING_ACCUSED,0,0,
INC001905,P000704,Udaiveer Srivastava,ABSCONDING_ACCUSED,1,0,2024-03-14
INC001905,P000686,Arindam Halder,ACCUSED,0,0,
INC001905,P000678,Bibhuti Munda,ACCUSED,0,0,
INC001905,P000688,Pradip Ghosh,ACCUSED,1,0,2024-04-21
INC001905,P001440,Elango Annadurai,COMPLAINANT,0,0,
INC001905,P001389,Kishan Shekhawat,VICTIM,0,0,
INC001905,P001455,Kesar Jhala,WITNESS,0,0,
INC001906,P000594,Sanjib Majumdar,ACCUSED,1,1,2026-07-02
INC001906,P000599,Satish Awasthi,ACCUSED,1,1,2026-07-24
INC001906,P000582,Arindam Bhattacharya,SUSPECT,1,0,2026-12-02
INC001906,P000590,Shailendra Kashyap,SUSPECT,1,1,2026-10-07
INC001906,P001373,Alpesh Barot,COMPLAINANT,0,0,
INC001906,P001385,Rafiq Rahman,VICTIM,0,0,
INC001907,P000765,Salim Shaikh,ACCUSED,1,1,2023-07-16
INC001907,P000781,Prakash Maurya,ACCUSED,1,1,2023-05-02
INC001907,P000800,Haroon Mansuri,SUSPECT,1,1,2023-06-27
INC001907,P001469,Sandeep Mishra,COMPLAINANT,0,0,
INC001907,P001500,Salim Qureshi,VICTIM,0,0,
INC001908,P000414,Thangaraj Rajendran,ACCUSED,1,1,2026-06-09
INC001908,P000372,Rajendran Pillai,ACCUSED,1,1,2026-06-14
INC001908,P000409,Sanjay Nagar,ABSCONDING_ACCUSED,1,1,2026-05-21
INC001908,P000365,Velu Nadar,ACCUSED,0,0,
INC001908,P000364,Jitendra Prajapati,ACCUSED,0,0,
INC001908,P001352,Srinivas Prasad,COMPLAINANT,0,0,
INC001908,P001175,Nagaratna Shetty,VICTIM,0,0,
INC001909,P000425,Nirmal Chakraborty,ACCUSED,0,0,
INC001909,P001497,Deepak Singh,COMPLAINANT,0,0,
INC001909,P001361,Suman Bhati,VICTIM,0,0,
INC001909,P001234,Kuldeep Awasthi,WITNESS,0,0,
INC001910,P000900,Sagar Bhosale,ACCUSED,0,0,
INC001910,P000944,Siddaraju Patil,ACCUSED,1,1,2024-08-30
INC001910,P000956,Bhaskar Kadam,ACCUSED,0,0,
INC001910,P000906,Palanisamy Gounder,ACCUSED,1,1,2024-03-22
INC001910,P001227,Tapan Ghosh,COMPLAINANT,0,0,
INC001910,P001218,Rajwinder Toor,WITNESS,0,0,
INC001911,P000732,Bhaskar Shinde,ACCUSED,1,1,2026-04-22
INC001911,P000759,Devendra Chauhan,ACCUSED,0,0,
INC001911,P000749,Shyamlal Bhardwaj,ACCUSED,0,0,
INC001911,P001287,Tanveer Malik,COMPLAINANT,0,0,
INC001911,P001438,Mallesh Rao,VICTIM,0,0,
INC001911,P001027,Murugan Rajendran,WITNESS,0,0,
INC001912,P000483,Ibrahim Pathan,ACCUSED,1,1,2024-01-14
INC001912,P001144,Rekha Nagar,COMPLAINANT,0,0,
INC001912,P001350,Arindam Adhikari,VICTIM,0,0,
INC001912,P001185,Peter Lobo,WITNESS,0,0,
INC001913,P000997,Pradip Majumdar,ACCUSED,1,0,2026-11-17
INC001913,P000993,Gurpreet Dhillon,ACCUSED,0,0,
INC001913,P001330,Kumaraswamy Shetty,COMPLAINANT,0,0,
INC001913,P001222,Prasanna Behera,VICTIM,0,0,
INC001914,P000878,Srinivas Bandari,ABSCONDING_ACCUSED,1,0,2026-04-24
INC001914,P000877,Palanisamy Annadurai,ABSCONDING_ACCUSED,1,1,2026-08-08
INC001914,P000864,Rambabu Goud,ACCUSED,0,0,
INC001914,P000860,Chandra Shekar Choudary,ACCUSED,0,0,
INC001914,P001183,Shobha Poojary,COMPLAINANT,0,0,
INC001914,P001265,Jitendra Rathore,VICTIM,0,0,
INC001915,P000773,Shakuntala Nishad,ACCUSED,0,0,
INC001915,P000775,Shakeel Idrisi,ABSCONDING_ACCUSED,1,1,2025-01-21
INC001915,P000792,Nazia Khan,ACCUSED,1,0,2024-12-15
INC001915,P001440,Elango Annadurai,COMPLAINANT,0,0,
INC001915,P001164,Sasmita Rout,VICTIM,0,0,
INC001915,P001065,Karthik Raja,WITNESS,0,0,
INC001916,P000879,Velu Annadurai,ACCUSED,1,1,2026-05-11
INC001916,P000852,Mallesh Kumar,ACCUSED,0,0,
INC001916,P000856,Bala Gounder,ACCUSED,0,0,
INC001916,P000853,Rajesh Jaiswal,ACCUSED,0,0,
INC001916,P001396,Savita Chauhan,COMPLAINANT,0,0,
INC001916,P001061,Manisha More,VICTIM,0,0,
INC001917,P000862,Ngangbam Brahma,SUSPECT,1,1,2019-07-17
INC001917,P001377,Rekha Prajapati,COMPLAINANT,0,0,
INC001917,P001489,Narsimha Prasad,VICTIM,0,0,
INC001917,P001430,Rajendran Naicker,WITNESS,0,0,
INC001918,P000339,Nishad Jacob,ACCUSED,1,0,2025-04-28
INC001918,P000290,Alpesh Shah,ABSCONDING_ACCUSED,1,1,2025-02-23
INC001918,P000357,Om Prakash Rajput,ACCUSED,0,0,
INC001918,P001160,Pramod Awasthi,COMPLAINANT,0,0,
INC001918,P001158,Saroja Kumar,VICTIM,0,0,
INC001919,P000870,Mariappan Pandian,ACCUSED,1,0,2025-04-02
INC001919,P000852,Mallesh Kumar,ACCUSED,0,0,
INC001919,P000858,Randhir Nishad,ACCUSED,0,0,
INC001919,P000862,Ngangbam Brahma,ACCUSED,0,0,
INC001919,P000853,Rajesh Jaiswal,SUSPECT,0,0,
INC001919,P000871,Temjen Momin,ACCUSED,0,0,
INC001919,P000860,Chandra Shekar Choudary,ACCUSED,1,0,2025-04-19
INC001919,P001400,Sudha Bhadauria,COMPLAINANT,0,0,
INC001919,P001278,Imran Hussain,VICTIM,0,0,
INC001919,P001172,Swapan Das,WITNESS,0,0,
INC001920,P000115,Nirmal Singh,ACCUSED,1,0,2023-12-13
INC001920,P001475,Bandana Biswas,COMPLAINANT,0,0,
INC001920,P001163,Hariom Chauhan,VICTIM,0,0,
INC001920,P001479,Jaswant Sandhu,WITNESS,0,0,
INC001921,P000166,Faizan Hussain,SUSPECT,1,0,2025-08-08
INC001921,P000171,Mohammed Shaikh,ABSCONDING_ACCUSED,1,1,2025-11-30
INC001921,P000146,Paramjit Sarao,SUSPECT,1,1,2025-06-21
INC001921,P001184,Mallesh Mudiraj,COMPLAINANT,0,0,
INC001921,P001029,Arindam Sen,VICTIM,0,0,
INC001922,P000475,Tanveer Pathan,ACCUSED,1,1,2026-01-14
INC001922,P001152,Joseph Menezes,COMPLAINANT,0,0,
INC001922,P001098,Kuldeep Cheema,VICTIM,0,0,
INC001923,P000880,Murugan Annadurai,SUSPECT,1,1,2024-06-16
INC001923,P000852,Mallesh Kumar,ACCUSED,1,1,2024-07-17
INC001923,P000854,Bikram Devi,ACCUSED,0,0,
INC001923,P000868,Satish Maurya,ACCUSED,0,0,
INC001923,P001335,Manoj Srivastava,COMPLAINANT,0,0,
INC001923,P001329,Firoz Shaikh,VICTIM,0,0,
INC001923,P001195,Malathi Annadurai,WITNESS,0,0,
INC001924,P000958,Bhupendra Srivastava,ACCUSED,0,0,
INC001924,P000912,Ajay Jaiswal,ACCUSED,1,1,2021-08-10
INC001924,P000953,Bibhuti Behera,ACCUSED,0,0,
INC001924,P000940,Mitesh Solanki,SUSPECT,1,1,2021-07-15
INC001924,P001054,Gopal Mistry,COMPLAINANT,0,0,
INC001924,P001246,Sabitri Majumdar,VICTIM,0,0,
INC001925,P000992,Murugan Annadurai,ACCUSED,1,1,2025-08-01
INC001925,P000949,Sudha Singh,ACCUSED,1,1,2025-07-07
INC001925,P000955,Balaraju Nallamothu,ACCUSED,1,1,2025-08-14
INC001925,P000934,Bikash Mistry,ACCUSED,0,0,
INC001925,P000980,Manikandan Subramanian,ACCUSED,1,1,2025-08-23
INC001925,P000959,Mitesh Rabari,ACCUSED,1,0,2025-09-29
INC001925,P000974,Netrapal Tiwari,ABSCONDING_ACCUSED,0,0,
INC001925,P001023,Siddaraju Poojary,COMPLAINANT,0,0,
INC001925,P001131,Harjinder Bajwa,VICTIM,0,0,
INC001925,P001434,Triloki Singh,WITNESS,0,0,
INC001926,P000013,Mushtaq Baig,ACCUSED,0,0,
INC001926,P000001,Anwar Ahmed,ACCUSED,0,0,
INC001926,P001238,Nazia Malik,COMPLAINANT,0,0,
INC001926,P001036,Nasreen Zaidi,VICTIM,0,0,
INC001926,P001268,Deepa Warrier,WITNESS,0,0,
INC001927,P000102,Abdul Shaikh,ABSCONDING_ACCUSED,1,0,2021-06-05
INC001927,P001173,Sarla Vyas,COMPLAINANT,0,0,
INC001927,P001249,Ganesh Pawar,VICTIM,0,0,
INC001928,P000053,Mangesh Shinde,ABSCONDING_ACCUSED,1,1,2022-01-22
INC001928,P000025,Ganesh Chavan,ACCUSED,0,0,
INC001928,P000090,Mangesh Tandel,SUSPECT,0,0,
INC001928,P000022,Nasreen Sheikh,ACCUSED,0,0,
INC001928,P000003,Dattatray Waghmare,ACCUSED,0,0,
INC001928,P000087,Ibrahim Siddiqui,SUSPECT,1,1,2022-03-10
INC001928,P000080,Kalpesh Zala,SUSPECT,0,0,
INC001928,P001361,Suman Bhati,COMPLAINANT,0,0,
INC001928,P001311,Jyotsna Patil,VICTIM,0,0,
INC001929,P000972,Prakash Rai,ACCUSED,1,0,2024-06-22
INC001929,P000909,Balwinder Sidhu,SUSPECT,1,1,2024-11-15
INC001929,P001198,Iqbal Hussain,COMPLAINANT,0,0,
INC001929,P001046,Shakeel Ahmed,VICTIM,0,0,
INC001930,P000977,Rahul More,ACCUSED,0,0,
INC001930,P000991,Nathu Beniwal,ACCUSED,0,0,
INC001930,P001117,Sabita Mohanty,COMPLAINANT,0,0,
INC001931,P000093,Wasim Baig,ABSCONDING_ACCUSED,0,0,
INC001931,P001079,Dinesh Rathore,COMPLAINANT,0,0,
INC001931,P001032,Sanjay Tiwari,VICTIM,0,0,
INC001931,P001156,Vetrivel Naicker,WITNESS,0,0,
INC001932,P000745,Paresh Rabari,ABSCONDING_ACCUSED,0,0,
INC001932,P000736,Sunil Yadav,ABSCONDING_ACCUSED,1,1,2026-09-05
INC001932,P001316,Shanti Dixit,COMPLAINANT,0,0,
INC001932,P001496,Poonam Pandey,VICTIM,0,0,
INC001933,P000431,Bikash Roy,ABSCONDING_ACCUSED,1,0,2024-01-04
INC001933,P000449,Sanjib Bhattacharya,SUSPECT,1,0,2023-09-06
INC001933,P001137,Poongodi Annadurai,COMPLAINANT,0,0,
INC001933,P001147,Nirmal Sarkar,VICTIM,0,0,
INC001933,P001288,Chhaya Bose,WITNESS,0,0,
INC001934,P000735,Vipul Parmar,ACCUSED,1,1,2026-10-18
INC001934,P000757,Ashfaq Rahman,ACCUSED,1,0,2026-12-05
INC001934,P001318,Paresh Solanki,COMPLAINANT,0,0,
INC001934,P001306,Rajni Bhardwaj,VICTIM,0,0,
INC001935,P000865,Padma Yadav,ACCUSED,1,1,2026-01-03
INC001935,P000868,Satish Maurya,ACCUSED,1,1,2025-08-18
INC001935,P000877,Palanisamy Annadurai,SUSPECT,1,0,2025-08-05
INC001935,P000876,Krishnaiah Goud,SUSPECT,1,0,2025-12-01
INC001935,P001316,Shanti Dixit,COMPLAINANT,0,0,
INC001935,P001257,Vaishnavi Bhoir,VICTIM,0,0,
INC001936,P000085,Ibrahim Ansari,ACCUSED,0,0,
INC001936,P000025,Ganesh Chavan,ACCUSED,1,0,2020-07-27
INC001936,P000068,Reshma Saifi,ACCUSED,1,1,2020-11-12
INC001936,P001402,Falguni Bhatt,COMPLAINANT,0,0,
INC001936,P001302,Manoj Marar,VICTIM,0,0,
INC001936,P001085,Alpesh Chauhan,WITNESS,0,0,
INC001937,P000747,Jitendra Bhardwaj,ACCUSED,1,1,2025-07-11
INC001937,P001195,Malathi Annadurai,COMPLAINANT,0,0,
INC001937,P001270,Meena Jaiswal,VICTIM,0,0,
INC001938,P000265,Mushtaq Siddiqui,ACCUSED,0,0,
INC001938,P000249,Firoz Sheikh,SUSPECT,1,0,2026-01-22
INC001938,P000175,Rajesh Prajapati,ACCUSED,1,0,2025-08-14
INC001938,P000238,Girdhari Baghel,ACCUSED,1,1,2025-08-24
INC001938,P000245,Kartik Adhikari,ABSCONDING_ACCUSED,1,1,2025-11-19
INC001938,P000223,Har Prasad Yadav,ACCUSED,0,0,
INC001938,P000257,Sarfaraz Zaidi,ABSCONDING_ACCUSED,0,0,
INC001938,P001203,Nirmal Das,COMPLAINANT,0,0,
INC001938,P001210,Nilesh More,VICTIM,0,0,
INC001939,P000337,Kalpesh Vaghela,SUSPECT,1,1,2019-08-19
INC001939,P001318,Paresh Solanki,COMPLAINANT,0,0,
INC001939,P001076,Bikash Naskar,VICTIM,0,0,
INC001940,P000350,Vipul Chauhan,ACCUSED,1,1,2023-09-18
INC001940,P000311,Naresh Nagar,SUSPECT,0,0,
INC001940,P001415,Poongodi Muthusamy,COMPLAINANT,0,0,
INC001940,P001037,Sindhu Namboothiri,VICTIM,0,0,
INC001940,P001112,Anita Tiwari,WITNESS,0,0,
INC001941,P000535,Om Prakash Bhardwaj,ABSCONDING_ACCUSED,1,0,2023-03-09
INC001941,P000549,Tanveer Rahman,ACCUSED,0,0,
INC001941,P001370,Chandrakala Bhat,COMPLAINANT,0,0,
INC001941,P001019,Rubina Pathan,VICTIM,0,0,
INC001942,P000332,Shibu Thomas,SUSPECT,0,0,
INC001942,P000338,Bharat Rabari,SUSPECT,1,1,2024-06-05
INC001942,P001430,Rajendran Naicker,COMPLAINANT,0,0,
INC001942,P001349,Jaswant Sarao,VICTIM,0,0,
INC001943,P000744,Hardik Thakor,ACCUSED,0,0,
INC001943,P001446,Jayan Achari,COMPLAINANT,0,0,
INC001943,P001341,Tapasi Chakraborty,VICTIM,0,0,
INC001943,P001354,Sachin Salunkhe,WITNESS,0,0,
INC001944,P000730,Arif Mansuri,ACCUSED,1,1,2026-04-22
INC001944,P001121,Archana Bhardwaj,COMPLAINANT,0,0,
INC001944,P001338,Meena Dubey,VICTIM,0,0,
INC001944,P001011,Pushpalatha Bellad,WITNESS,0,0,
INC001945,P000901,Yogesh Rane,ACCUSED,0,0,
INC001945,P000913,Sandip Bhoir,ACCUSED,1,1,2024-10-06
INC001945,P001325,Nagaratna Kulkarni,COMPLAINANT,0,0,
INC001946,P000557,Haroon Pathan,ABSCONDING_ACCUSED,1,0,2024-11-15
INC001946,P000543,Shahnawaz Mansuri,SUSPECT,1,0,2024-07-07
INC001946,P000539,Sandeep Awasthi,ACCUSED,0,0,
INC001946,P000520,Simranjit Bains,SUSPECT,0,0,
INC001946,P000560,Devendra Bhardwaj,ACCUSED,1,1,2024-11-01
INC001946,P000535,Om Prakash Bhardwaj,ACCUSED,0,0,
INC001946,P000545,Abdul Alam,ABSCONDING_ACCUSED,1,1,2024-12-12
INC001946,P001491,Shabana Siddiqui,COMPLAINANT,0,0,
INC001946,P001483,Udaiveer Sengar,VICTIM,0,0,
INC001947,P000394,Pramod Shukla,SUSPECT,0,0,
INC001947,P000369,Ravichandran Nadar,ACCUSED,1,1,2025-10-22
INC001947,P000399,Netrapal Bhardwaj,ABSCONDING_ACCUSED,0,0,
INC001947,P001159,Rina Biswas,COMPLAINANT,0,0,
INC001947,P001341,Tapasi Chakraborty,VICTIM,0,0,
INC001947,P001075,Alpesh Solanki,WITNESS,0,0,
INC001948,P000035,Sachin Bhosale,ABSCONDING_ACCUSED,1,1,2024-12-24
INC001948,P001217,Navneet Sandhu,COMPLAINANT,0,0,
INC001948,P001294,Kanta Jhala,VICTIM,0,0,
INC001949,P000954,Rekha Sengar,ACCUSED,1,1,2026-02-04
INC001949,P000931,Jagdish Sengar,ACCUSED,1,1,2025-12-16
INC001949,P000912,Ajay Jaiswal,ACCUSED,0,0,
INC001949,P000899,Pradeep Pandey,ACCUSED,0,0,
INC001949,P001170,Hansa Dave,COMPLAINANT,0,0,
INC001949,P001377,Rekha Prajapati,VICTIM,0,0,
INC001949,P001257,Vaishnavi Bhoir,WITNESS,0,0,
INC001950,P000244,Altaf Baig,SUSPECT,0,0,
INC001950,P000179,Nepal Mistry,ACCUSED,1,1,2022-05-01
INC001950,P000215,Udaiveer Yadav,ACCUSED,1,1,2022-05-16
INC001950,P000280,Ashim Sardar,ACCUSED,1,1,2022-08-24
INC001950,P001353,Kuni Nayak,COMPLAINANT,0,0,
INC001950,P001187,Bhagaban Pradhan,VICTIM,0,0,
INC001951,P000724,Pandurang Naik,ABSCONDING_ACCUSED,1,1,2022-06-27
INC001951,P000758,Ibrahim Shaikh,ACCUSED,1,1,2022-08-23
INC001951,P000762,Nilesh Shinde,ACCUSED,0,0,
INC001951,P000721,Munna Kushwaha,SUSPECT,1,1,2022-04-28
INC001951,P000730,Arif Mansuri,SUSPECT,0,0,
INC001951,P001310,Bikramjit Sekhon,COMPLAINANT,0,0,
INC001951,P001366,Sasmita Barik,VICTIM,0,0,
INC001951,P001096,Mushtaq Mirza,WITNESS,0,0,
INC001952,P000500,Wasim Rahman,SUSPECT,1,1,2023-04-02
INC001952,P000484,Tanveer Shaikh,ACCUSED,1,1,2023-02-08
INC001952,P000487,Ashfaq Zaidi,ABSCONDING_ACCUSED,0,0,
INC001952,P000498,Chandrabhan Srivastava,ACCUSED,1,1,2022-11-07
INC001952,P000503,Kavita Nishad,SUSPECT,0,0,
INC001952,P001123,Randhir Yadav,COMPLAINANT,0,0,
INC001952,P001363,Peter Menezes,VICTIM,0,0,
INC001953,P000927,Mangesh Salunkhe,ACCUSED,1,1,2026-11-05
INC001953,P000965,Nabam Konyak,ACCUSED,1,1,2026-09-20
INC001953,P000935,Bhanwar Charan,ABSCONDING_ACCUSED,1,1,2026-09-23
INC001953,P000988,Bikramjit Sandhu,ACCUSED,0,0,
INC001953,P000941,Bhagaban Mallick,ACCUSED,1,1,2026-06-22
INC001953,P000888,Balwinder Dhaliwal,ACCUSED,0,0,
INC001953,P000964,Kiran Waghmare,ACCUSED,0,0,
INC001953,P001301,Pandurang Kadam,COMPLAINANT,0,0,
INC001953,P001224,Bhagwati Bhati,WITNESS,0,0,
INC001954,P000945,Bhaskar Dalvi,SUSPECT,1,0,2025-08-13
INC001954,P000929,Nitin Patil,ACCUSED,1,1,2025-11-19
INC001954,P000960,Sushila Jat,ACCUSED,0,0,
INC001954,P000936,Rajesh Awasthi,ACCUSED,0,0,
INC001954,P001069,Baljinder Mann,COMPLAINANT,0,0,
INC001954,P001248,Basanti Jena,VICTIM,0,0,
INC001954,P001198,Iqbal Hussain,WITNESS,0,0,
INC001955,P000265,Mushtaq Siddiqui,SUSPECT,0,0,
INC001955,P001055,Mushtaq Idrisi,COMPLAINANT,0,0,
INC001955,P001194,Arif Saifi,VICTIM,0,0,
INC001956,P000896,Aslam Khan,ACCUSED,1,1,2025-11-04
INC001956,P000892,Rakesh Solanki,SUSPECT,0,0,
INC001956,P000953,Bibhuti Behera,ACCUSED,1,1,2025-10-19
INC001956,P000990,Ravi Naik,ACCUSED,0,0,
INC001956,P000911,Pradeep Maurya,SUSPECT,0,0,
INC001956,P001048,Prabhakar Mudiraj,COMPLAINANT,0,0,
INC001956,P001461,Chandra Shekar Choudary,VICTIM,0,0,
INC001957,P000921,Reshma Rahman,ACCUSED,1,1,2023-07-27
INC001957,P000999,Satish Rathore,ACCUSED,1,0,2023-11-03
INC001957,P000986,Venkatesh Setty,ACCUSED,1,1,2023-10-25
INC001957,P001369,Pushpalatha Angadi,COMPLAINANT,0,0,
INC001957,P001160,Pramod Awasthi,VICTIM,0,0,
INC001957,P001250,Yogendra Shukla,WITNESS,0,0,
INC001958,P000740,Faizan Baig,ACCUSED,0,0,
INC001958,P001127,Vaishali Trivedi,COMPLAINANT,0,0,
INC001959,P000414,Thangaraj Rajendran,ABSCONDING_ACCUSED,1,1,2026-04-21
INC001959,P000381,Perumal Subramanian,SUSPECT,0,0,
INC001959,P000393,Anbu Muthusamy,ABSCONDING_ACCUSED,1,1,2026-02-13
INC001959,P000373,Saravanan Mudaliar,ACCUSED,0,0,
INC001959,P000396,Netrapal Nishad,ACCUSED,0,0,
INC001959,P001080,Sukumar Pal,COMPLAINANT,0,0,
INC001959,P001387,Arun Yadav,VICTIM,0,0,
INC001960,P000559,Tarsem Singh,ACCUSED,0,0,
INC001960,P000563,Malkiat Bains,SUSPECT,1,0,2022-01-13
INC001960,P001003,Rachna Baghel,COMPLAINANT,0,0,
INC001960,P001406,Mahesh Rathore,VICTIM,0,0,
INC001961,P000741,Trupti Parmar,SUSPECT,1,1,2026-07-05
INC001961,P000726,Rahul Rane,ACCUSED,1,1,2026-09-11
INC001961,P000715,Imran Farooqui,ACCUSED,1,1,2026-08-29
INC001961,P001471,Sudarshan Swain,COMPLAINANT,0,0,
INC001961,P001132,Pushpa Saini,VICTIM,0,0,
INC001961,P001443,Srinivas Varma,WITNESS,0,0,
INC001962,P000372,Rajendran Pillai,ACCUSED,0,0,
INC001962,P000398,Girish Hiremath,SUSPECT,1,0,2024-08-05
INC001962,P000360,Jagdish Singh,SUSPECT,1,1,2025-01-14
INC001962,P000391,Mallikarjun Desai,ABSCONDING_ACCUSED,1,1,2024-10-04
INC001962,P001027,Murugan Rajendran,COMPLAINANT,0,0,
INC001962,P001356,Chandru Bellad,VICTIM,0,0,
INC001963,P000694,Gautam Sen,SUSPECT,1,0,2025-01-08
INC001963,P000687,Dinesh Prajapati,ACCUSED,1,1,2024-12-06
INC001963,P001274,Yusuf Saifi,COMPLAINANT,0,0,
INC001963,P001345,Bimal Halder,VICTIM,0,0,
INC001963,P001034,Bandana Sen,WITNESS,0,0,
INC001964,P000507,Suresh Nishad,ACCUSED,1,1,2024-09-02
INC001964,P000472,Manoj Kashyap,SUSPECT,0,0,
INC001964,P000496,Har Prasad Rajput,ACCUSED,1,1,2024-12-27
INC001964,P001216,Gautam Gayen,COMPLAINANT,0,0,
INC001964,P001193,Palash Das,VICTIM,0,0,
INC001965,P000165,Nadeem Chaudhary,ACCUSED,0,0,
INC001965,P000121,Ashfaq Saifi,SUSPECT,1,1,2026-07-20
INC001965,P000127,Nadeem Mirza,ACCUSED,1,1,2026-06-28
INC001965,P001476,Sandip Patil,COMPLAINANT,0,0,
INC001966,P000198,Pradip Barman,ACCUSED,1,1,2024-06-20
INC001966,P001374,Bhagwati Poonia,COMPLAINANT,0,0,
INC001966,P001473,Shabana Qureshi,VICTIM,0,0,
INC001967,P000714,Divyesh Vaghela,ACCUSED,0,0,
INC001967,P001153,Kanta Gurjar,COMPLAINANT,0,0,
INC001967,P001351,Nilesh Trivedi,WITNESS,0,0,
INC001968,P000355,Randhir Sharma,ACCUSED,0,0,
INC001968,P000344,Jignesh Dave,ACCUSED,0,0,
INC001968,P000340,Girdhari Tiwari,SUSPECT,0,0,
INC001968,P000295,Imran Saifi,ACCUSED,0,0,
INC001968,P000331,Shakeel Ansari,SUSPECT,0,0,
INC001968,P001432,Shanti Verma,COMPLAINANT,0,0,
INC001968,P001150,Venkatesh Sharma,VICTIM,0,0,
INC001969,P000290,Alpesh Shah,ACCUSED,1,1,2019-11-20
INC001969,P000344,Jignesh Dave,ACCUSED,1,0,2020-05-09
INC001969,P001268,Deepa Warrier,COMPLAINANT,0,0,
INC001969,P001350,Arindam Adhikari,VICTIM,0,0,
INC001969,P001225,Reshma Idrisi,WITNESS,0,0,
INC001970,P000761,Mahesh Pandey,ACCUSED,1,1,2024-06-27
INC001970,P000749,Shyamlal Bhardwaj,ACCUSED,1,1,2024-07-23
INC001970,P000748,Divyesh Desai,ABSCONDING_ACCUSED,0,0,
INC001970,P001143,Suresh Srivastava,COMPLAINANT,0,0,
INC001971,P000157,Devi Lal Godara,ACCUSED,1,1,2022-10-27
INC001971,P001071,Surinder Bajwa,COMPLAINANT,0,0,
INC001972,P000970,Ashfaq Saifi,SUSPECT,0,0,
INC001972,P000896,Aslam Khan,ACCUSED,1,1,2026-05-25
INC001972,P000904,Bhagaban Patra,ACCUSED,1,1,2026-07-21
INC001972,P001375,Yellaiah Yadav,COMPLAINANT,0,0,
INC001972,P001258,Subhas Ghosh,VICTIM,0,0,
INC001973,P000849,Bikram Sangma,ABSCONDING_ACCUSED,1,1,2024-03-26
INC001973,P000873,Bikram Basumatary,ACCUSED,1,1,2023-11-24
INC001973,P000868,Satish Maurya,ACCUSED,1,1,2023-11-16
INC001973,P000876,Krishnaiah Goud,ACCUSED,0,0,
INC001973,P000851,Ilango Subramanian,ACCUSED,0,0,
INC001973,P000866,Chinnadurai Annadurai,ABSCONDING_ACCUSED,0,0,
INC001973,P000875,Yumnam Rabha,ACCUSED,1,1,2024-05-18
INC001973,P001157,Praveen Joseph,COMPLAINANT,0,0,
INC001973,P001144,Rekha Nagar,VICTIM,0,0,
