edge_id,src_person_id,src_name,dst_person_id,dst_name,relation,subtype,since,strength,confidence,source_type,is_verified
E002180,P000804,Yogendra Srivastava,P000843,Ranveer Kumawat,REPORTS_TO,,2023-05-08,0.62,0.8,BANK_STATEMENT,0
E002181,P000822,Harjinder Sarao,P000843,Ranveer Kumawat,REPORTS_TO,,2023-05-25,0.66,0.98,IPDR,1
E002182,P000834,Jasbir Brar,P000843,Ranveer Kumawat,REPORTS_TO,,2019-01-01,0.8,0.69,INTELLIGENCE_REPORT,1
E002183,P000813,Mukesh Baghel,P000843,Ranveer Kumawat,REPORTS_TO,,2024-11-06,0.52,0.6,SOCIAL_MEDIA_INTEL,0
E002184,P000829,Devendra Srivastava,P000843,Ranveer Kumawat,REPORTS_TO,,2026-02-16,0.57,0.73,SURVEILLANCE_REPORT,1
E002185,P000806,Hanuman Shekhawat,P000843,Ranveer Kumawat,REPORTS_TO,,2021-12-25,0.64,0.59,TOWER_DUMP,1
E002186,P000809,Sandeep Maurya,P000843,Ranveer Kumawat,REPORTS_TO,,2018-11-12,0.54,0.87,TOWER_DUMP,1
E002187,P000825,Jitendra Rajput,P000843,Ranveer Kumawat,REPORTS_TO,,2019-04-29,0.82,0.58,INTELLIGENCE_REPORT,0
E002188,P000820,Kulwant Toor,P000843,Ranveer Kumawat,REPORTS_TO,,2024-09-27,0.75,0.72,FIR,0
E002189,P000840,Sukhwinder Kang,P000843,Ranveer Kumawat,REPORTS_TO,,2021-11-29,0.53,0.91,FIR,1
E002190,P000814,Balbir Thakur,P000843,Ranveer Kumawat,REPORTS_TO,,2023-08-27,0.73,0.72,INTELLIGENCE_REPORT,1
E002191,P000812,Udaiveer Baghel,P000843,Ranveer Kumawat,REPORTS_TO,,2026-02-22,0.86,0.5,TOWER_DUMP,0
E002192,P000811,Sohan Purohit,P000815,Kuldeep Srivastava,ASSOCIATE_OF,,2024-07-13,0.54,0.73,CDR,1
E002193,P000811,Sohan Purohit,P000813,Mukesh Baghel,ASSOCIATE_OF,,2023-03-29,0.6,0.85,INTELLIGENCE_REPORT,0
E002194,P000811,Sohan Purohit,P000820,Kulwant Toor,ASSOCIATE_OF,,2026-03-09,0.47,0.84,SOCIAL_MEDIA_INTEL,1
E002195,P000807,Bikramjit Brar,P000836,Lakhwinder Bains,ASSOCIATE_OF,,2022-01-16,0.33,0.75,CDR,1
E002196,P000807,Bikramjit Brar,P000844,Gurpreet Toor,ASSOCIATE_OF,,2020-08-31,0.32,0.51,FIR,1
E002197,P000807,Bikramjit Brar,P000804,Yogendra Srivastava,ASSOCIATE_OF,,2024-06-12,0.71,0.97,CHARGESHEET,1
E002198,P000807,Bikramjit Brar,P000813,Mukesh Baghel,ASSOCIATE_OF,,2020-07-05,0.39,0.74,PASSPORT_IMMIGRATION,1
E002199,P000807,Bikramjit Brar,P000825,Jitendra Rajput,ASSOCIATE_OF,,2024-09-07,0.33,0.67,SURVEILLANCE_REPORT,0
E002200,P000807,Bikramjit Brar,P000820,Kulwant Toor,ASSOCIATE_OF,,2020-08-17,0.58,0.54,SOCIAL_MEDIA_INTEL,0
E002201,P000831,Bheru Ranawat,P000836,Lakhwinder Bains,ASSOCIATE_OF,,2021-07-20,0.52,0.52,BANK_STATEMENT,0
E002202,P000831,Bheru Ranawat,P000844,Gurpreet Toor,ASSOCIATE_OF,,2022-08-28,0.41,0.92,CHARGESHEET,0
E002203,P000831,Bheru Ranawat,P000834,Jasbir Brar,ASSOCIATE_OF,,2024-01-19,0.57,0.62,PASSPORT_IMMIGRATION,1
E002204,P000831,Bheru Ranawat,P000806,Hanuman Shekhawat,ASSOCIATE_OF,,2026-06-22,0.73,0.49,CHARGESHEET,0
E002205,P000831,Bheru Ranawat,P000809,Sandeep Maurya,ASSOCIATE_OF,,2022-07-24,0.38,0.68,PASSPORT_IMMIGRATION,1
E002206,P000831,Bheru Ranawat,P000814,Balbir Thakur,ASSOCIATE_OF,,2024-12-22,0.33,0.77,CRIMINAL_HISTORY_DB,1
E002207,P000836,Lakhwinder Bains,P000824,Gopal Beniwal,ASSOCIATE_OF,,2019-02-07,0.4,0.52,INTELLIGENCE_REPORT,0
E002208,P000836,Lakhwinder Bains,P000804,Yogendra Srivastava,ASSOCIATE_OF,,2018-09-22,0.41,0.53,TOWER_DUMP,1
E002209,P000835,Bikramjit Sekhon,P000804,Yogendra Srivastava,ASSOCIATE_OF,,2025-01-14,0.6,0.95,CRIMINAL_HISTORY_DB,1
E002210,P000835,Bikramjit Sekhon,P000806,Hanuman Shekhawat,ASSOCIATE_OF,,2019-01-12,0.32,0.93,PASSPORT_IMMIGRATION,1
E002211,P000835,Bikramjit Sekhon,P000814,Balbir Thakur,ASSOCIATE_OF,,2019-06-21,0.45,0.63,IPDR,1
E002212,P000817,Rachhpal Sandhu,P000813,Mukesh Baghel,ASSOCIATE_OF,,2021-03-19,0.57,0.93,BANK_STATEMENT,1
E002213,P000817,Rachhpal Sandhu,P000840,Sukhwinder Kang,ASSOCIATE_OF,,2024-08-24,0.37,0.85,INFORMANT_TIP,1
E002214,P000817,Rachhpal Sandhu,P000814,Balbir Thakur,ASSOCIATE_OF,,2018-11-07,0.37,0.51,BANK_STATEMENT,0
E002215,P000824,Gopal Beniwal,P000822,Harjinder Sarao,ASSOCIATE_OF,,2020-10-21,0.73,0.93,PASSPORT_IMMIGRATION,0
E002216,P000844,Gurpreet Toor,P000820,Kulwant Toor,ASSOCIATE_OF,,2019-06-01,0.31,0.55,INFORMANT_TIP,0
E002217,P000815,Kuldeep Srivastava,P000812,Udaiveer Baghel,ASSOCIATE_OF,,2025-08-14,0.34,0.62,SEIZURE_MEMO,0
E002218,P000804,Yogendra Srivastava,P000834,Jasbir Brar,ASSOCIATE_OF,,2024-08-19,0.57,0.54,INTELLIGENCE_REPORT,1
E002219,P000804,Yogendra Srivastava,P000840,Sukhwinder Kang,ASSOCIATE_OF,,2024-10-31,0.57,0.8,PASSPORT_IMMIGRATION,1
E002220,P000804,Yogendra Srivastava,P000814,Balbir Thakur,ASSOCIATE_OF,,2025-11-19,0.52,0.53,TOWER_DUMP,1
E002221,P000822,Harjinder Sarao,P000814,Balbir Thakur,ASSOCIATE_OF,,2024-03-05,0.59,0.45,FIR,0
E002222,P000822,Harjinder Sarao,P000812,Udaiveer Baghel,ASSOCIATE_OF,,2022-11-08,0.38,0.45,INTELLIGENCE_REPORT,0
E002223,P000834,Jasbir Brar,P000806,Hanuman Shekhawat,ASSOCIATE_OF,,2018-02-11,0.36,0.67,TOWER_DUMP,0
E002224,P000834,Jasbir Brar,P000820,Kulwant Toor,ASSOCIATE_OF,,2024-06-24,0.68,0.61,SEIZURE_MEMO,1
E002225,P000813,Mukesh Baghel,P000806,Hanuman Shekhawat,ASSOCIATE_OF,,2021-01-28,0.47,0.7,SURVEILLANCE_REPORT,1
E002226,P000806,Hanuman Shekhawat,P000812,Udaiveer Baghel,ASSOCIATE_OF,,2024-03-24,0.4,0.85,SURVEILLANCE_REPORT,0
E002227,P000809,Sandeep Maurya,P000840,Sukhwinder Kang,ASSOCIATE_OF,,2025-06-10,0.73,0.59,SEIZURE_MEMO,0
E002228,P000825,Jitendra Rajput,P000814,Balbir Thakur,ASSOCIATE_OF,,2023-11-21,0.35,0.7,CRIMINAL_HISTORY_DB,0
E002229,P000840,Sukhwinder Kang,P000814,Balbir Thakur,ASSOCIATE_OF,,2024-12-14,0.77,0.55,CRIMINAL_HISTORY_DB,1
E002230,P000814,Balbir Thakur,P000812,Udaiveer Baghel,ASSOCIATE_OF,,2022-03-10,0.62,0.83,SURVEILLANCE_REPORT,1
E002231,P000813,Mukesh Baghel,P000820,Kulwant Toor,ASSOCIATE_OF,,2023-02-01,0.57,0.69,FIR,1
E002232,P000807,Bikramjit Brar,P000808,Sunil Sengar,CO_ACCUSED_WITH,,2021-11-09,0.45,0.46,SEIZURE_MEMO,1
E002233,P000801,Nathu Ranawat,P000841,Paramjit Virk,ASSOCIATE_OF,,2018-01-24,0.84,0.47,CRIMINAL_HISTORY_DB,0
E002234,P000838,Chandrabhan Bhadauria,P000822,Harjinder Sarao,CO_ACCUSED_WITH,,2026-02-18,0.73,0.54,INFORMANT_TIP,0
E002235,P000827,Prakash Shukla,P000836,Lakhwinder Bains,FAMILY_OF,Nephew,2019-12-14,0.9,0.95,CRIMINAL_HISTORY_DB,1
E002236,P000819,Bhanwar Meena,P000833,Sukhdev Singh,FAMILY_OF,Spouse,2018-01-23,0.9,0.95,CRIMINAL_HISTORY_DB,1
E002237,P000838,Chandrabhan Bhadauria,P000814,Balbir Thakur,FAMILY_OF,Spouse,2023-12-27,0.9,0.95,CRIMINAL_HISTORY_DB,1
E002238,P000848,Nagaraju Gupta,P000859,Thangaraj Naicker,REPORTS_TO,,2018-12-07,0.88,0.9,INTELLIGENCE_REPORT,1
E002239,P000873,Bikram Basumatary,P000859,Thangaraj Naicker,REPORTS_TO,,2021-09-06,0.87,0.9,INTELLIGENCE_REPORT,1
E002240,P000856,Bala Gounder,P000859,Thangaraj Naicker,FINANCES,,2023-09-08,0.92,0.86,BANK_STATEMENT,1
E002241,P000866,Chinnadurai Annadurai,P000859,Thangaraj Naicker,FINANCES,,2018-11-04,0.84,0.86,BANK_STATEMENT,1
E002242,P000861,Balbir Yadav,P000848,Nagaraju Gupta,REPORTS_TO,,2025-05-02,0.77,0.81,CDR,1
E002243,P000878,Srinivas Bandari,P000848,Nagaraju Gupta,REPORTS_TO,,2018-10-28,0.79,0.98,CHARGESHEET,1
E002244,P000869,Selvam Subramanian,P000848,Nagaraju Gupta,REPORTS_TO,,2024-05-14,0.86,0.48,PASSPORT_IMMIGRATION,0
E002245,P000875,Yumnam Rabha,P000848,Nagaraju Gupta,REPORTS_TO,,2018-03-06,0.89,0.7,IPDR,1
E002246,P000848,Nagaraju Gupta,P000875,Yumnam Rabha,RECRUITED_BY,,2018-07-31,0.59,0.64,SOCIAL_MEDIA_INTEL,0
E002247,P000857,Narsimha Vemula,P000848,Nagaraju Gupta,REPORTS_TO,,2025-05-21,0.8,0.76,INFORMANT_TIP,1
E002248,P000848,Nagaraju Gupta,P000857,Narsimha Vemula,HANDLER_OF,,2021-08-27,0.4,0.75,BANK_STATEMENT,1
E002249,P000855,Alemba Momin,P000848,Nagaraju Gupta,REPORTS_TO,,2018-01-07,0.9,0.6,TOWER_DUMP,0
E002250,P000862,Ngangbam Brahma,P000848,Nagaraju Gupta,REPORTS_TO,,2018-02-09,0.7,0.68,CHARGESHEET,1
E002251,P000864,Rambabu Goud,P000848,Nagaraju Gupta,REPORTS_TO,,2021-10-01,0.59,0.77,BANK_STATEMENT,0
E002252,P000877,Palanisamy Annadurai,P000848,Nagaraju Gupta,REPORTS_TO,,2023-07-24,0.51,0.73,INTELLIGENCE_REPORT,0
E002253,P000868,Satish Maurya,P000848,Nagaraju Gupta,REPORTS_TO,,2026-05-08,0.82,0.55,SOCIAL_MEDIA_INTEL,1
E002254,P000854,Bikram Devi,P000848,Nagaraju Gupta,REPORTS_TO,,2024-01-11,0.8,0.93,INTELLIGENCE_REPORT,0
E002255,P000847,Yumnam Marak,P000848,Nagaraju Gupta,REPORTS_TO,,2020-10-14,0.59,0.63,PASSPORT_IMMIGRATION,0
E002256,P000848,Nagaraju Gupta,P000847,Yumnam Marak,RECRUITED_BY,,2023-10-29,0.69,0.67,IPDR,0
E002257,P000858,Randhir Nishad,P000848,Nagaraju Gupta,REPORTS_TO,,2024-09-11,0.77,0.58,SEIZURE_MEMO,1
E002258,P000848,Nagaraju Gupta,P000858,Randhir Nishad,RECRUITED_BY,,2023-09-07,0.94,0.79,INTELLIGENCE_REPORT,1
E002259,P000880,Murugan Annadurai,P000848,Nagaraju Gupta,REPORTS_TO,,2019-04-25,0.84,0.97,FIR,0
E002260,P000848,Nagaraju Gupta,P000880,Murugan Annadurai,RECRUITED_BY,,2024-03-08,0.3,0.75,INTELLIGENCE_REPORT,1
E002261,P000846,Mahesh Shukla,P000848,Nagaraju Gupta,REPORTS_TO,,2018-11-06,0.89,0.49,BANK_STATEMENT,0
E002262,P000856,Bala Gounder,P000848,Nagaraju Gupta,REPORTS_TO,,2023-09-28,0.74,0.82,INTELLIGENCE_REPORT,0
E002263,P000861,Balbir Yadav,P000864,Rambabu Goud,ASSOCIATE_OF,,2023-01-03,0.49,0.9,CHARGESHEET,1
E002264,P000861,Balbir Yadav,P000858,Randhir Nishad,ASSOCIATE_OF,,2025-04-24,0.34,0.49,TOWER_DUMP,1
E002265,P000878,Srinivas Bandari,P000862,Ngangbam Brahma,ASSOCIATE_OF,,2024-10-19,0.72,0.46,SEIZURE_MEMO,0
E002266,P000869,Selvam Subramanian,P000875,Yumnam Rabha,ASSOCIATE_OF,,2023-07-27,0.44,0.9,CHARGESHEET,0
E002267,P000869,Selvam Subramanian,P000857,Narsimha Vemula,ASSOCIATE_OF,,2025-04-11,0.45,0.95,SEIZURE_MEMO,0
E002268,P000869,Selvam Subramanian,P000868,Satish Maurya,ASSOCIATE_OF,,2024-07-07,0.6,0.95,CHARGESHEET,1
E002269,P000869,Selvam Subramanian,P000854,Bikram Devi,ASSOCIATE_OF,,2024-11-21,0.61,0.82,BANK_STATEMENT,1
E002270,P000869,Selvam Subramanian,P000847,Yumnam Marak,ASSOCIATE_OF,,2023-12-12,0.68,0.78,CRIMINAL_HISTORY_DB,0
E002271,P000869,Selvam Subramanian,P000858,Randhir Nishad,ASSOCIATE_OF,,2020-06-04,0.71,0.79,IPDR,1
E002272,P000875,Yumnam Rabha,P000855,Alemba Momin,ASSOCIATE_OF,,2021-10-25,0.44,0.99,INTELLIGENCE_REPORT,0
E002273,P000875,Yumnam Rabha,P000862,Ngangbam Brahma,ASSOCIATE_OF,,2020-04-21,0.6,0.96,SURVEILLANCE_REPORT,0
E002274,P000875,Yumnam Rabha,P000847,Yumnam Marak,ASSOCIATE_OF,,2022-04-16,0.34,0.5,SURVEILLANCE_REPORT,1
E002275,P000857,Narsimha Vemula,P000862,Ngangbam Brahma,ASSOCIATE_OF,,2022-12-07,0.48,0.89,SOCIAL_MEDIA_INTEL,0
E002276,P000855,Alemba Momin,P000858,Randhir Nishad,ASSOCIATE_OF,,2019-10-08,0.59,0.6,CDR,0
E002277,P000855,Alemba Momin,P000846,Mahesh Shukla,ASSOCIATE_OF,,2025-03-08,0.43,0.89,IPDR,1
E002278,P000862,Ngangbam Brahma,P000854,Bikram Devi,ASSOCIATE_OF,,2026-04-01,0.37,0.82,INFORMANT_TIP,1
E002279,P000864,Rambabu Goud,P000846,Mahesh Shukla,ASSOCIATE_OF,,2020-03-23,0.69,0.53,SURVEILLANCE_REPORT,1
E002280,P000868,Satish Maurya,P000846,Mahesh Shukla,ASSOCIATE_OF,,2023-05-31,0.48,0.64,FIR,1
E002281,P000868,Satish Maurya,P000856,Bala Gounder,ASSOCIATE_OF,,2020-11-20,0.63,0.72,BANK_STATEMENT,1
E002282,P000854,Bikram Devi,P000846,Mahesh Shukla,ASSOCIATE_OF,,2020-09-03,0.49,0.86,INFORMANT_TIP,1
E002283,P000858,Randhir Nishad,P000880,Murugan Annadurai,ASSOCIATE_OF,,2018-11-13,0.46,0.53,CDR,0
E002284,P000867,Lekhraj Bhardwaj,P000873,Bikram Basumatary,REPORTS_TO,,2021-09-12,0.87,0.68,SURVEILLANCE_REPORT,0
E002285,P000873,Bikram Basumatary,P000867,Lekhraj Bhardwaj,RECRUITED_BY,,2020-11-23,0.81,0.78,CDR,0
E002286,P000874,Ramulu Nallamothu,P000873,Bikram Basumatary,REPORTS_TO,,2023-02-06,0.73,0.49,CHARGESHEET,0
E002287,P000851,Ilango Subramanian,P000873,Bikram Basumatary,REPORTS_TO,,2020-02-29,0.59,0.89,PASSPORT_IMMIGRATION,1
E002288,P000853,Rajesh Jaiswal,P000873,Bikram Basumatary,REPORTS_TO,,2021-11-10,0.89,0.95,BANK_STATEMENT,1
E002289,P000866,Chinnadurai Annadurai,P000873,Bikram Basumatary,REPORTS_TO,,2018-04-17,0.83,0.59,TOWER_DUMP,0
E002290,P000873,Bikram Basumatary,P000866,Chinnadurai Annadurai,HANDLER_OF,,2019-01-16,0.59,0.71,TOWER_DUMP,1
E002291,P000849,Bikram Sangma,P000873,Bikram Basumatary,REPORTS_TO,,2025-12-26,0.76,0.92,CHARGESHEET,0
E002292,P000850,Nagaraju Nallamothu,P000873,Bikram Basumatary,REPORTS_TO,,2025-01-18,0.63,0.89,INFORMANT_TIP,1
E002293,P000870,Mariappan Pandian,P000873,Bikram Basumatary,REPORTS_TO,,2025-09-28,0.78,0.71,BANK_STATEMENT,0
E002294,P000871,Temjen Momin,P000873,Bikram Basumatary,REPORTS_TO,,2018-11-16,0.58,0.91,SOCIAL_MEDIA_INTEL,0
E002295,P000879,Velu Annadurai,P000873,Bikram Basumatary,REPORTS_TO,,2025-09-21,0.83,0.88,TOWER_DUMP,0
E002296,P000872,Bikram Jamir,P000873,Bikram Basumatary,REPORTS_TO,,2022-01-06,0.57,0.55,IPDR,0
E002297,P000852,Mallesh Kumar,P000873,Bikram Basumatary,REPORTS_TO,,2022-11-29,0.76,0.47,SOCIAL_MEDIA_INTEL,0
E002298,P000876,Krishnaiah Goud,P000873,Bikram Basumatary,REPORTS_TO,,2021-03-19,0.75,0.58,INFORMANT_TIP,1
E002299,P000873,Bikram Basumatary,P000876,Krishnaiah Goud,HANDLER_OF,,2022-02-25,0.3,0.85,FIR,0
E002300,P000860,Chandra Shekar Choudary,P000873,Bikram Basumatary,REPORTS_TO,,2020-06-11,0.8,0.47,CDR,1
E002301,P000873,Bikram Basumatary,P000860,Chandra Shekar Choudary,RECRUITED_BY,,2025-06-25,0.25,0.93,FIR,0
E002302,P000865,Padma Yadav,P000873,Bikram Basumatary,REPORTS_TO,,2020-04-20,0.54,0.79,PASSPORT_IMMIGRATION,0
E002303,P000863,Lalthanga Momin,P000873,Bikram Basumatary,REPORTS_TO,,2025-05-02,0.54,0.48,SURVEILLANCE_REPORT,1
E002304,P000867,Lekhraj Bhardwaj,P000851,Ilango Subramanian,ASSOCIATE_OF,,2020-10-13,0.71,0.69,INFORMANT_TIP,0
E002305,P000867,Lekhraj Bhardwaj,P000872,Bikram Jamir,ASSOCIATE_OF,,2020-08-01,0.67,0.83,TOWER_DUMP,0
E002306,P000867,Lekhraj Bhardwaj,P000876,Krishnaiah Goud,ASSOCIATE_OF,,2021-03-17,0.58,0.85,INFORMANT_TIP,1
E002307,P000867,Lekhraj Bhardwaj,P000865,Padma Yadav,ASSOCIATE_OF,,2023-06-19,0.62,0.6,PASSPORT_IMMIGRATION,0
E002308,P000853,Rajesh Jaiswal,P000866,Chinnadurai Annadurai,ASSOCIATE_OF,,2020-03-16,0.52,0.96,FIR,0
E002309,P000853,Rajesh Jaiswal,P000879,Velu Annadurai,ASSOCIATE_OF,,2019-12-18,0.63,0.56,SURVEILLANCE_REPORT,0
E002310,P000853,Rajesh Jaiswal,P000872,Bikram Jamir,ASSOCIATE_OF,,2018-01-13,0.59,0.8,TOWER_DUMP,0
E002311,P000853,Rajesh Jaiswal,P000865,Padma Yadav,ASSOCIATE_OF,,2018-07-18,0.39,0.85,SOCIAL_MEDIA_INTEL,1
E002312,P000866,Chinnadurai Annadurai,P000879,Velu Annadurai,ASSOCIATE_OF,,2018-06-13,0.43,0.96,SOCIAL_MEDIA_INTEL,0
E002313,P000849,Bikram Sangma,P000879,Velu Annadurai,ASSOCIATE_OF,,2021-08-02,0.73,0.84,IPDR,1
E002314,P000849,Bikram Sangma,P000852,Mallesh Kumar,ASSOCIATE_OF,,2024-10-18,0.53,0.59,SEIZURE_MEMO,1
E002315,P000850,Nagaraju Nallamothu,P000876,Krishnaiah Goud,ASSOCIATE_OF,,2021-12-22,0.34,0.67,SURVEILLANCE_REPORT,1
E002316,P000872,Bikram Jamir,P000865,Padma Yadav,ASSOCIATE_OF,,2021-09-09,0.44,0.53,PASSPORT_IMMIGRATION,0
E002317,P000876,Krishnaiah Goud,P000860,Chandra Shekar Choudary,ASSOCIATE_OF,,2025-12-07,0.67,0.49,INTELLIGENCE_REPORT,1
E002318,P000871,Temjen Momin,P000870,Mariappan Pandian,CO_ACCUSED_WITH,,2024-12-03,0.92,0.45,CDR,1
E002319,P000850,Nagaraju Nallamothu,P000877,Palanisamy Annadurai,CO_ACCUSED_WITH,,2021-01-25,0.27,0.5,IPDR,0
E002320,P000866,Chinnadurai Annadurai,P000847,Yumnam Marak,ASSOCIATE_OF,,2025-08-01,0.99,0.68,CDR,1
E002321,P000848,Nagaraju Gupta,P000846,Mahesh Shukla,FAMILY_OF,Spouse,2021-10-22,0.9,0.95,CRIMINAL_HISTORY_DB,1
E002322,P000343,Hardik Zala,P000859,Thangaraj Naicker,ASSOCIATE_OF,Inter-syndicate accommodation,2026-04-08,0.68,0.66,INTELLIGENCE_REPORT,0
E002323,P000859,Thangaraj Naicker,P000695,Basanta Mallick,ASSOCIATE_OF,Inter-syndicate accommodation,2023-10-30,0.81,0.48,INTELLIGENCE_REPORT,0
E002324,P000695,Basanta Mallick,P000556,Zubair Saifi,ASSOCIATE_OF,Inter-syndicate accommodation,2021-05-20,0.79,0.61,INTELLIGENCE_REPORT,0
E002325,P000556,Zubair Saifi,P000464,Vinod Rajput,ASSOCIATE_OF,Inter-syndicate accommodation,2022-03-31,0.81,0.58,INTELLIGENCE_REPORT,0
E002326,P000464,Vinod Rajput,P000288,Gautam Ghosh,ASSOCIATE_OF,Inter-syndicate accommodation,2025-10-15,0.62,0.64,INTELLIGENCE_REPORT,0
E002327,P000181,Satish Rajput,P000397,Selvam Gounder,ASSOCIATE_OF,Inter-syndicate accommodation,2019-01-10,0.86,0.49,INTELLIGENCE_REPORT,0
E002328,P000397,Selvam Gounder,P000737,Sachin Patil,ASSOCIATE_OF,Inter-syndicate accommodation,2018-02-21,0.72,0.67,INTELLIGENCE_REPORT,0
E002329,P000737,Sachin Patil,P000625,Perumal Sundaram,ASSOCIATE_OF,Inter-syndicate accommodation,2018-10-18,0.63,0.55,INTELLIGENCE_REPORT,0
E002330,P000625,Perumal Sundaram,P000497,Prakash Thakur,ASSOCIATE_OF,Inter-syndicate accommodation,2023-01-03,0.71,0.55,INTELLIGENCE_REPORT,0
E002331,P000497,Prakash Thakur,P000140,Bhanwari Jat,ASSOCIATE_OF,Inter-syndicate accommodation,2022-02-08,0.56,0.45,INTELLIGENCE_REPORT,0
E002332,P000140,Bhanwari Jat,P000610,Nirmal Bose,ASSOCIATE_OF,Inter-syndicate accommodation,2021-05-08,0.7,0.7,INTELLIGENCE_REPORT,0
E002333,P000610,Nirmal Bose,P000830,Harpreet Sandhu,ASSOCIATE_OF,Inter-syndicate accommodation,2018-06-08,0.86,0.58,INTELLIGENCE_REPORT,0
E002334,P000830,Harpreet Sandhu,P000035,Sachin Bhosale,ASSOCIATE_OF,Inter-syndicate accommodation,2022-12-30,0.87,0.61,INTELLIGENCE_REPORT,0
E002335,P000035,Sachin Bhosale,P000797,Imran Ahmed,ASSOCIATE_OF,Inter-syndicate accommodation,2024-03-17,0.59,0.59,INTELLIGENCE_REPORT,0
E002336,P000797,Imran Ahmed,P000343,Hardik Zala,ASSOCIATE_OF,Inter-syndicate accommodation,2024-03-07,0.84,0.56,INTELLIGENCE_REPORT,0
E002337,P000140,Bhanwari Jat,P000464,Vinod Rajput,ASSOCIATE_OF,Inter-syndicate accommodation,2020-12-15,0.53,0.55,INTELLIGENCE_REPORT,0
E002338,P000140,Bhanwari Jat,P000343,Hardik Zala,ASSOCIATE_OF,Inter-syndicate accommodation,2022-09-02,0.83,0.55,INTELLIGENCE_REPORT,0
E002339,P000859,Thangaraj Naicker,P000610,Nirmal Bose,ASSOCIATE_OF,Inter-syndicate accommodation,2024-04-02,0.59,0.55,INTELLIGENCE_REPORT,0
E002340,P000497,Prakash Thakur,P000343,Hardik Zala,ASSOCIATE_OF,Inter-syndicate accommodation,2021-08-27,0.67,0.55,INTELLIGENCE_REPORT,0
E002341,P000859,Thangaraj Naicker,P000830,Harpreet Sandhu,ASSOCIATE_OF,Inter-syndicate accommodation,2023-11-04,0.68,0.55,INTELLIGENCE_REPORT,0
E002342,P000343,Hardik Zala,P000288,Gautam Ghosh,ASSOCIATE_OF,Inter-syndicate accommodation,2023-06-10,0.75,0.55,INTELLIGENCE_REPORT,0
E002343,P000625,Perumal Sundaram,P000181,Satish Rajput,ASSOCIATE_OF,Inter-syndicate accommodation,2024-04-27,0.65,0.55,INTELLIGENCE_REPORT,0
E002344,P000556,Zubair Saifi,P000081,Sandip Salunkhe,ASSOCIATE_OF,Inter-syndicate accommodation,2025-08-11,0.77,0.55,INTELLIGENCE_REPORT,0
E002345,P000587,Shabana Ahmed,P000472,Manoj Kashyap,RIVAL_OF,,2025-12-03,0.52,0.94,INTELLIGENCE_REPORT,1
E002346,P000618,Basanta Behera,P000551,Abdul Idrisi,RIVAL_OF,,2021-12-18,0.97,0.69,INTELLIGENCE_REPORT,0
E002347,P000561,Nirmal Gill,P000226,Debashish Roy,RIVAL_OF,,2021-01-28,0.64,0.86,INTELLIGENCE_REPORT,0
E002348,P000095,Satnam Bains,P000680,Prakash Dubey,RIVAL_OF,,2019-06-16,0.62,0.67,INTELLIGENCE_REPORT,0
E002349,P000730,Arif Mansuri,P000191,Firoz Sheikh,RIVAL_OF,,2024-05-22,0.53,0.66,INTELLIGENCE_REPORT,1
E002350,P000729,Vinod Bhadauria,P000221,Triloki Solanki,RIVAL_OF,,2022-11-10,0.82,0.95,INTELLIGENCE_REPORT,0
E002351,P000318,Sarfaraz Shaikh,P000843,Ranveer Kumawat,RIVAL_OF,,2026-06-12,0.95,0.94,INTELLIGENCE_REPORT,0
E002352,P000321,Vipul Chauhan,P000486,Tanveer Khan,RIVAL_OF,,2024-03-18,0.67,0.81,INTELLIGENCE_REPORT,1
E002353,P000834,Jasbir Brar,P000290,Alpesh Shah,RIVAL_OF,,2019-02-06,0.79,0.96,INTELLIGENCE_REPORT,1
E002354,P000277,Rupa Naskar,P000764,Om Prakash Maurya,RIVAL_OF,,2025-06-18,0.61,0.77,INTELLIGENCE_REPORT,1
E002355,P000820,Kulwant Toor,P000364,Jitendra Prajapati,RIVAL_OF,,2022-10-01,0.81,0.84,INTELLIGENCE_REPORT,0
E002356,P000489,Jitendra Mishra,P000555,Dinesh Gupta,RIVAL_OF,,2024-09-13,0.61,0.88,INTELLIGENCE_REPORT,1
E002357,P000623,Saravanan Pillai,P000039,Sagar Rane,RIVAL_OF,,2026-02-24,0.85,0.59,INTELLIGENCE_REPORT,0
E002358,P000849,Bikram Sangma,P000016,Hardik Barot,RIVAL_OF,,2018-06-13,0.81,0.93,INTELLIGENCE_REPORT,1
E002359,P000052,Vishal Jadhav,P000499,Chandrabhan Pandey,RIVAL_OF,,2026-06-23,0.99,0.82,INTELLIGENCE_REPORT,1
E002360,P000763,Randhir Tiwari,P000362,Suresh Jaiswal,RIVAL_OF,,2018-05-04,0.72,0.49,INTELLIGENCE_REPORT,0
E002361,P000502,Ramesh Nagar,P000860,Chandra Shekar Choudary,RIVAL_OF,,2023-05-30,0.64,0.59,INTELLIGENCE_REPORT,0
E002362,P000676,Kartik Sardar,P000665,Pramila Dash,RIVAL_OF,,2024-07-02,0.78,0.57,INTELLIGENCE_REPORT,0
E002363,P000810,Kishan Choudhary,P000696,Jagabandhu Sahoo,RIVAL_OF,,2025-01-03,0.88,0.55,INTELLIGENCE_REPORT,0
E002364,P000819,Bhanwar Meena,P000762,Nilesh Shinde,RIVAL_OF,,2023-12-25,0.69,0.79,INTELLIGENCE_REPORT,0
E002365,P000844,Gurpreet Toor,P000868,Satish Maurya,RIVAL_OF,,2020-11-16,0.95,0.89,INTELLIGENCE_REPORT,1
