phone_id,device_id,imei,msisdn,first_seen,last_seen
PH002608,DEV001186,496474862869876,8039829775,2020-04-04,2026-06-30
PH002609,DEV001188,495938520372319,7035661966,2017-08-24,2026-06-30
PH002610,DEV001188,495938520372319,7282069446,2025-04-21,2026-06-30
PH002611,DEV001189,869007717732201,8788480434,2017-08-05,2026-06-30
PH002612,DEV001189,869007717732201,7631331610,2026-04-09,2026-10-10
PH002613,DEV001190,354011142286129,7732130812,2017-08-07,2026-06-30
PH002614,DEV001190,354011142286129,9868265673,2020-12-08,2021-11-06
PH002615,DEV001190,354011142286129,9837092478,2018-04-11,2018-06-27
PH002616,DEV001191,359704739129507,9407416194,2016-09-16,2026-06-30
PH002617,DEV001191,359704739129507,9705492155,2022-07-26,2026-06-30
PH002618,DEV001192,011976204672618,8105163363,2016-07-15,2026-06-30
PH002619,DEV001193,354022859533661,7592559060,2016-06-05,2026-06-30
PH002620,DEV001193,354022859533661,7002989969,2020-11-02,2026-06-30
PH002621,DEV001195,869029258375220,9458187727,2016-04-10,2026-06-30
PH002622,DEV001194,497557483740589,7403142217,2023-01-14,2023-03-21
PH002623,DEV001194,497557483740589,9614314802,2024-10-05,2026-06-30
PH002624,DEV001196,016816283792497,7325921064,2017-09-10,2026-06-30
PH002625,DEV001196,016816283792497,9714877159,2020-12-29,2021-09-24
PH002626,DEV001197,861502487565451,8747349335,2017-06-24,2026-06-30
PH002627,DEV001197,861502487565451,9161085111,2025-11-15,2026-06-30
PH002628,DEV001199,351524715626430,8603203969,2016-01-07,2026-06-30
PH002629,DEV001198,018264775505876,9438574006,2024-03-16,2026-06-30
PH002630,DEV001198,018264775505876,7026373065,2023-07-20,2024-07-25
PH002631,DEV001200,495491601153543,9964376252,2016-09-24,2026-06-30
PH002632,DEV001200,495491601153543,7195882029,2022-01-13,2026-06-30
PH002633,DEV001201,010693646578833,9343732019,2017-01-30,2026-06-30
PH002634,DEV001201,010693646578833,9792684886,2023-04-25,2024-01-25
PH002635,DEV001202,359001346924045,7360130861,2015-11-18,2026-06-30
PH002636,DEV001202,359001346924045,7231764204,2022-07-13,2023-02-19
PH002637,DEV001203,492001046471591,7832864520,2017-07-04,2026-06-30
PH002638,DEV001203,492001046471591,7454145109,2020-11-06,2026-06-30
PH002639,DEV001203,492001046471591,7403219655,2022-07-01,2026-06-30
PH002640,DEV001204,860740422559012,7511805410,2017-05-13,2026-06-30
PH002641,DEV001205,016290208284109,8148663292,2016-03-14,2026-06-30
PH002642,DEV001205,016290208284109,8448378499,2018-12-29,2019-12-15
PH002643,DEV001206,010218586705904,8011186694,2017-08-08,2026-06-30
PH002644,DEV001207,359305033230498,7312473808,2017-11-17,2026-06-30
PH002645,DEV001207,359305033230498,7031962815,2023-01-27,2026-06-30
PH002646,DEV001207,359305033230498,7953536043,2020-09-18,2021-08-05
PH002647,DEV001207,359305033230498,9507506395,2021-02-11,2026-06-30
PH002648,DEV001208,019560996045696,8159139052,2017-01-07,2026-06-30
PH002649,DEV001208,019560996045696,7239108662,2024-09-10,2026-06-30
PH002650,DEV001209,352218043462022,7496021724,2017-06-25,2026-06-30
PH002651,DEV001209,352218043462022,8044155518,2022-12-23,2023-01-25
PH002652,DEV001210,496697294963985,8963673259,2016-05-03,2026-06-30
PH002653,DEV001211,493441282566246,9174144078,2015-10-06,2026-06-30
PH002654,DEV001212,352777317785979,8223458965,2015-08-16,2026-06-30
PH002655,DEV001213,357500703284318,9236093731,2025-03-24,2025-12-08
PH002656,DEV001213,357500703284318,9108473024,2025-02-17,2026-01-17
PH002657,DEV001212,352777317785979,9964413539,2025-01-19,2026-06-30
PH002658,DEV001214,355881344844754,7299880994,2017-07-19,2026-06-30
PH002659,DEV001215,353725953773182,7189743801,2023-10-07,2024-10-27
PH002660,DEV001215,353725953773182,7442385153,2018-04-01,2019-02-26
PH002661,DEV001215,353725953773182,9149170254,2024-12-12,2025-12-31
PH002662,DEV001216,490629533331861,7104593420,2015-10-13,2026-06-30
PH002663,DEV001216,490629533331861,7654376558,2020-04-21,2026-06-30
PH002664,DEV001216,490629533331861,8623464811,2018-12-12,2026-06-30
PH002665,DEV001217,016165834150089,9910195066,2017-02-04,2026-06-30
PH002666,DEV001217,016165834150089,7593930231,2021-06-01,2026-06-30
PH002667,DEV001217,016165834150089,9174043720,2022-08-06,2023-03-05
PH002668,DEV001217,016165834150089,7296246319,2022-09-11,2026-06-30
PH002669,DEV001218,014122214338709,8648717106,2017-06-07,2026-06-30
PH002670,DEV001218,014122214338709,7175360305,2024-11-28,2025-01-19
PH002671,DEV001218,014122214338709,8860126571,2021-09-01,2026-06-30
PH002672,DEV001218,014122214338709,9081815280,2019-07-04,2026-06-30
PH002673,DEV001219,861133149926289,9718070950,2015-09-02,2026-06-30
PH002674,DEV001219,861133149926289,8878000109,2023-06-05,2026-06-30
PH002675,DEV001219,861133149926289,7529790421,2018-05-04,2018-06-06
PH002676,DEV001219,861133149926289,7335349368,2020-05-14,2021-04-12
PH002677,DEV001220,868298409350607,8669090839,2016-11-30,2026-06-30
PH002678,DEV001220,868298409350607,8604333468,2023-04-20,2026-06-30
PH002679,DEV001221,351572092346540,8298527877,2017-10-02,2026-06-30
PH002680,DEV001222,358635926372895,8689242385,2016-04-23,2026-06-30
PH002681,DEV001222,358635926372895,9165370296,2021-02-10,2026-06-30
PH002682,DEV001223,860888577589073,9455066424,2015-08-02,2026-06-30
PH002683,DEV001223,860888577589073,8616508729,2022-06-18,2022-11-04
PH002684,DEV001224,498092579186709,9365585400,2016-03-11,2026-06-30
PH002685,DEV001225,354097059824005,8170193542,2024-04-24,2026-06-30
PH002686,DEV001224,498092579186709,8841540976,2025-04-20,2025-08-07
PH002687,DEV001224,498092579186709,9739168545,2025-09-29,2026-06-30
PH002688,DEV001226,353510573869529,9572326647,2017-06-16,2026-06-30
PH002689,DEV001226,353510573869529,8563794135,2025-10-12,2026-06-30
PH002690,DEV001227,353076258193361,7163204911,2021-09-19,2026-06-30
PH002691,DEV001226,353510573869529,8929964341,2023-03-07,2026-06-30
PH002692,DEV001228,352881613359934,8234826507,2016-03-12,2026-06-30
PH002693,DEV001228,352881613359934,9835893782,2020-10-26,2026-06-30
PH002694,DEV001229,492121859191305,9333932531,2021-11-27,2026-06-30
PH002695,DEV001230,019513307726896,8194467907,2016-06-05,2026-06-30
PH002696,DEV001230,019513307726896,7759904494,2026-03-28,2026-06-30
PH002697,DEV001230,019513307726896,9739078975,2023-07-27,2026-06-30
PH002698,DEV001230,019513307726896,7957166579,2025-02-24,2026-06-30
PH002699,DEV001232,357578774621540,8255241192,2016-08-18,2026-06-30
PH002700,DEV001232,357578774621540,9676763954,2018-11-01,2026-06-30
PH002701,DEV001232,357578774621540,9889236299,2022-04-14,2022-06-26
PH002702,DEV001231,350950600927391,8345514678,2019-11-24,2026-06-30
PH002703,DEV001233,861270665329137,8895415778,2016-01-02,2026-06-30
PH002704,DEV001233,861270665329137,7188453922,2019-03-27,2019-06-05
PH002705,DEV001234,490558749918930,7414613288,2015-10-02,2026-06-30
PH002706,DEV001235,867264792049008,9464458700,2017-10-30,2026-06-30
PH002707,DEV001235,867264792049008,9027761282,2023-09-30,2023-11-01
PH002708,DEV001237,012550365356541,9015787331,2017-01-02,2026-06-30
PH002709,DEV001237,012550365356541,8289364158,2020-02-20,2026-06-30
PH002710,DEV001236,013863337141381,8185271832,2021-08-21,2022-01-01
PH002711,DEV001238,861074275144699,8149341863,2016-02-11,2026-06-30
PH002712,DEV001238,861074275144699,9466964947,2020-11-22,2021-09-18
PH002713,DEV001239,011473900814565,7741507219,2016-04-24,2026-06-30
PH002714,DEV001240,356484615122624,7324679161,2017-07-29,2026-06-30
PH002715,DEV001241,497002491727884,9080057275,2016-12-25,2026-06-30
PH002716,DEV001242,865945635895327,9287208670,2017-11-11,2026-06-30
PH002717,DEV001242,865945635895327,8521407234,2026-01-18,2026-06-30
PH002718,DEV001243,358720344634463,7892690466,2017-07-18,2026-06-30
PH002719,DEV001243,358720344634463,7571535410,2019-05-06,2026-06-30
PH002720,DEV001244,356674170118886,9343074881,2016-03-05,2026-06-30
PH002721,DEV001244,356674170118886,9390444028,2019-03-06,2026-06-30
PH002722,DEV001244,356674170118886,7660023557,2018-05-09,2026-06-30
PH002723,DEV001245,353340377398969,7918186759,2019-01-12,2026-06-30
PH002724,DEV001246,861529460697154,9537126259,2016-01-07,2026-06-30
PH002725,DEV001247,011065443667773,9728099902,2016-08-01,2026-06-30
PH002726,DEV001247,011065443667773,7633683942,2022-11-15,2026-06-30
PH002727,DEV001247,011065443667773,8240524498,2024-10-01,2026-06-30
PH002728,DEV001248,498889399449846,9050350889,2017-08-16,2026-06-30
PH002729,DEV001249,499421661978155,8703804163,2026-04-25,2026-06-30
PH002730,DEV001249,499421661978155,9249640347,2023-01-05,2023-04-10
PH002731,DEV001250,491905143723172,9792481989,2017-05-27,2026-06-30
PH002732,DEV001250,491905143723172,8417415715,2020-07-30,2026-06-30
PH002733,DEV001251,491165827308579,8888078202,2016-01-20,2026-06-30
PH002734,DEV001252,491308393989727,7041051917,2019-07-31,2026-06-30
PH002735,DEV001252,491308393989727,8745708408,2023-04-13,2026-06-30
PH002736,DEV001252,491308393989727,9759405813,2025-07-25,2026-06-30
PH002737,DEV001253,012804759349335,8702172282,2017-08-06,2026-06-30
PH002738,DEV001253,012804759349335,8760915772,2018-08-28,2026-06-30
PH002739,DEV001253,012804759349335,7495820388,2024-08-12,2026-06-30
PH002740,DEV001253,012804759349335,7291624849,2019-08-07,2026-06-30
PH002741,DEV001254,354081782420605,7446262871,2016-11-15,2026-06-30
PH002742,DEV001255,496763108378681,9106491512,2015-08-28,2026-06-30
PH002743,DEV001255,496763108378681,8575898093,2025-02-17,2026-06-30
PH002744,DEV001255,496763108378681,8537073341,2019-04-29,2026-06-30
PH002745,DEV001255,496763108378681,9854383141,2018-04-09,2026-06-30
PH002746,DEV001256,861818477840305,9330525156,2016-03-06,2026-06-30
PH002747,DEV001256,861818477840305,8789788860,2023-09-04,2026-06-30
PH002748,DEV001257,491626592687314,9464387261,2015-11-03,2026-06-30
PH002749,DEV001258,359880204520718,8635552374,2018-02-03,2026-06-30
PH002750,DEV001258,359880204520718,7097457243,2018-05-23,2019-05-05
PH002751,DEV001257,491626592687314,8585390332,2021-11-10,2021-12-01
PH002752,DEV001259,354918454484239,9796328627,2016-05-07,2026-06-30
PH002753,DEV001259,354918454484239,9275890325,2023-02-07,2026-06-30
PH002754,DEV001259,354918454484239,9485727949,2019-02-22,2019-05-16
PH002755,DEV001260,492670950688352,7492399339,2017-02-08,2026-06-30
PH002756,DEV001260,492670950688352,7187809174,2018-09-10,2026-06-30
PH002757,DEV001260,492670950688352,9128041674,2020-05-16,2020-06-09
PH002758,DEV001260,492670950688352,8804578692,2022-08-29,2026-06-30
PH002759,DEV001261,865504680750259,9391114463,2016-07-15,2026-06-30
PH002760,DEV001261,865504680750259,9962602709,2022-01-14,2026-06-30
PH002761,DEV001261,865504680750259,7163790496,2020-11-26,2026-06-30
PH002762,DEV001262,860695844569476,7790430691,2017-01-14,2026-06-30
PH002763,DEV001262,860695844569476,7743960591,2022-11-02,2026-06-30
PH002764,DEV001262,860695844569476,8082924119,2019-07-31,2020-08-10
PH002765,DEV001263,492181678985903,9903640561,2016-06-17,2026-06-30
PH002766,DEV001263,492181678985903,9687509827,2018-06-20,2026-06-30
PH002767,DEV001263,492181678985903,7837113494,2020-05-28,2021-04-15
PH002768,DEV001264,350339023834087,9707638254,2017-11-25,2026-06-30
PH002769,DEV001265,350241589019116,9906044214,2016-03-28,2026-06-30
PH002770,DEV001265,350241589019116,7320141163,2022-02-18,2022-10-17
PH002771,DEV001265,350241589019116,7598435388,2020-11-04,2021-03-22
PH002772,DEV001266,019524455805803,8384415398,2016-11-20,2026-06-30
PH002773,DEV001267,498573757178246,9221507507,2017-10-29,2026-06-30
PH002774,DEV001267,498573757178246,7869752554,2021-07-01,2026-06-30
PH002775,DEV001267,498573757178246,9150363760,2022-12-07,2026-06-30
PH002776,DEV001268,010418460948523,7479772672,2023-04-30,2026-06-30
PH002777,DEV001269,353435780090417,9269288428,2015-12-05,2026-06-30
PH002778,DEV001270,353759982746479,8609673835,2016-03-02,2026-06-30
PH002779,DEV001270,353759982746479,8957988037,2023-08-16,2026-06-30
PH002780,DEV001271,351077726644739,9571825956,2016-05-04,2026-06-30
PH002781,DEV001271,351077726644739,7341806065,2024-01-23,2026-06-30
PH002782,DEV001272,010754263364519,9854395069,2016-04-16,2026-06-30
PH002783,DEV001272,010754263364519,7153404358,2026-03-10,2026-06-30
PH002784,DEV001273,350570881746136,8443817842,2022-08-01,2023-02-04
PH002785,DEV001273,350570881746136,8273453404,2021-07-02,2026-06-30
PH002786,DEV001274,499980021255532,8674850094,2016-02-01,2026-06-30
PH002787,DEV001274,499980021255532,8450398224,2020-01-08,2026-06-30
PH002788,DEV001274,499980021255532,8912554342,2021-01-20,2026-06-30
PH002789,DEV001274,499980021255532,9338833993,2025-06-01,2025-10-16
PH002790,DEV001275,864203007488251,7090353798,2015-07-28,2026-06-30
PH002791,DEV001275,864203007488251,8577692902,2018-03-23,2026-06-30
PH002792,DEV001276,863321894422330,7835283248,2017-09-25,2026-06-30
PH002793,DEV001278,019798747120070,8601541970,2017-04-04,2026-06-30
PH002794,DEV001277,017122578956328,8755094609,2024-05-18,2026-06-30
PH002795,DEV001278,019798747120070,7907225543,2020-01-04,2026-06-30
PH002796,DEV001279,016466291478788,9403978435,2017-10-15,2026-06-30
PH002797,DEV001281,350290171494938,9877181149,2016-03-16,2026-06-30
PH002798,DEV001281,350290171494938,9951733117,2018-09-25,2019-09-13
PH002799,DEV001280,359141407593518,7383530387,2023-06-12,2024-06-26
PH002800,DEV001281,350290171494938,7014713262,2026-05-07,2027-02-20
PH002801,DEV001282,359225782331645,9751070017,2017-01-03,2026-06-30
PH002802,DEV001283,493966765921502,7300987734,2017-06-04,2026-06-30
PH002803,DEV001283,493966765921502,8681752160,2023-08-10,2026-06-30
PH002804,DEV001283,493966765921502,8003798987,2024-10-08,2025-02-15
PH002805,DEV001283,493966765921502,9350262738,2025-05-23,2025-07-02
PH002806,DEV001284,012946263806501,8644795837,2017-03-23,2026-06-30
PH002807,DEV001284,012946263806501,7772997177,2025-07-28,2026-08-23
PH002808,DEV001285,355119146511269,9055176726,2016-02-11,2026-06-30
PH002809,DEV001287,356846355758514,9448076245,2016-09-18,2026-06-30
PH002810,DEV001286,010840923491431,8927590853,2024-02-11,2024-03-12
PH002811,DEV001286,010840923491431,7597893309,2020-06-05,2020-07-08
PH002812,DEV001287,356846355758514,7542338005,2025-11-02,2026-06-30
PH002813,DEV001289,013896749876361,8778671574,2016-03-09,2026-06-30
PH002814,DEV001288,492885784022379,7028911762,2019-11-11,2026-06-30
PH002815,DEV001289,013896749876361,7404847633,2020-07-05,2026-06-30
PH002816,DEV001290,351393405458849,8699968318,2017-04-02,2026-06-30
PH002817,DEV001290,351393405458849,7906546313,2020-03-08,2026-06-30
PH002818,DEV001290,351393405458849,9306881805,2020-11-26,2026-06-30
PH002819,DEV001290,351393405458849,7401938087,2020-03-02,2026-06-30
PH002820,DEV001291,012302961882373,7243136049,2017-04-26,2026-06-30
PH002821,DEV001291,012302961882373,9084188823,2023-09-13,2026-06-30
PH002822,DEV001291,012302961882373,7350647573,2023-08-29,2026-06-30
PH002823,DEV001294,356616032710319,8302786810,2015-10-19,2026-06-30
PH002824,DEV001294,356616032710319,7411786732,2025-01-07,2026-01-09
PH002825,DEV001294,356616032710319,7630724733,2025-06-29,2026-06-30
PH002826,DEV001295,355618562399000,9824356949,2016-05-03,2026-06-30
PH002827,DEV001295,355618562399000,9676859814,2026-01-28,2026-06-30
PH002828,DEV001296,351606035654616,7448526298,2017-05-03,2026-06-30
PH002829,DEV001296,351606035654616,7964937576,2018-12-04,2026-06-30
PH002830,DEV001297,352812095973382,8331972189,2016-11-20,2026-06-30
PH002831,DEV001298,354716583829938,9617676345,2016-10-03,2026-06-30
PH002832,DEV001298,354716583829938,7953322621,2023-03-28,2026-06-30
PH002833,DEV001300,497247929178926,9933614341,2017-09-19,2026-06-30
PH002834,DEV001300,497247929178926,9989492293,2025-12-14,2026-06-30
PH002835,DEV001299,352537261052379,8108658132,2019-07-10,2026-06-30
PH002836,DEV001301,019513809414790,8392861840,2016-03-21,2026-06-30
PH002837,DEV001302,352798471478445,8578054552,2016-08-04,2026-06-30
PH002838,DEV001303,359449395154739,7621738604,2015-12-18,2026-06-30
PH002839,DEV001304,860604973570130,9669709594,2016-12-27,2026-06-30
PH002840,DEV001305,490936441363562,9640091534,2017-08-17,2026-06-30
PH002841,DEV001306,356077807657017,7705975847,2017-04-23,2026-06-30
PH002842,DEV001307,357363655085950,9095791260,2017-07-02,2026-06-30
PH002843,DEV001308,864292819517728,9455129740,2016-09-21,2026-06-30
PH002844,DEV001309,494732838383359,8165918144,2016-07-09,2026-06-30
PH002845,DEV001310,012543325545789,7745863499,2016-04-08,2026-06-30
PH002846,DEV001311,010146599874641,8988744013,2017-11-18,2026-06-30
PH002847,DEV001312,862213512426220,9090001731,2016-08-06,2026-06-30
PH002848,DEV001313,357046359808941,7452989123,2016-08-08,2026-06-30
PH002849,DEV001314,010339390013369,9590820583,2017-03-23,2026-06-30
PH002850,DEV001315,492146240067015,8497776581,2017-10-10,2026-06-30
PH002851,DEV001316,863252812382789,9607340700,2017-05-08,2026-06-30
PH002852,DEV001317,865175214563948,7552092665,2016-01-10,2026-06-30
PH002853,DEV001318,019985683345015,8937340232,2016-05-09,2026-06-30
PH002854,DEV001319,356241166221864,8256343867,2016-08-21,2026-06-30
PH002855,DEV001320,867391275242746,8068497875,2017-06-17,2026-06-30
PH002856,DEV001321,358421885414150,9925151745,2016-04-17,2026-06-30
PH002857,DEV001322,354631111892889,7192671397,2016-06-01,2026-06-30
PH002858,DEV001323,868717515112257,7301298501,2017-08-31,2026-06-30
PH002859,DEV001324,499631503391859,9616920075,2016-01-10,2026-06-30
PH002860,DEV001325,351203942016917,8052941127,2016-08-04,2026-06-30
PH002861,DEV001326,350340055607571,7162275737,2016-02-22,2026-06-30
PH002862,DEV001327,490285376698956,7340360046,2017-09-20,2026-06-30
PH002863,DEV001328,019120567043663,7571190829,2017-04-03,2026-06-30
PH002864,DEV001329,013568535136170,7780971883,2016-01-20,2026-06-30
PH002865,DEV001330,357697503092246,9907815046,2017-09-22,2026-06-30
PH002866,DEV001331,011716020077516,8734622041,2017-10-28,2026-06-30
PH002867,DEV001332,016123754280412,7660326297,2015-08-08,2026-06-30
PH002868,DEV001333,356635997035871,8066749986,2016-11-19,2026-06-30
PH002869,DEV001334,350327182686342,7842884137,2017-11-20,2026-06-30
PH002870,DEV001335,863337237802600,8812180685,2016-04-26,2026-06-30
PH002871,DEV001336,011592679402649,9748743903,2016-12-03,2026-06-30
PH002872,DEV001337,497329022049278,9046562156,2016-09-22,2026-06-30
PH002873,DEV001338,495621797090307,7283790035,2016-06-15,2026-06-30
PH002874,DEV001339,861146312932315,9076930070,2017-09-21,2026-06-30
PH002875,DEV001340,494466598436492,9388914816,2017-05-19,2026-06-30
PH002876,DEV001341,865010111805845,8191065640,2015-11-03,2026-06-30
PH002877,DEV001342,861788430011642,8915408763,2017-10-26,2026-06-30
PH002878,DEV001343,490002666047807,7172080915,2017-01-14,2026-06-30
PH002879,DEV001344,012070921758608,7721204454,2017-05-14,2026-06-30
PH002880,DEV001345,013656485525811,8304723961,2017-10-16,2026-06-30
PH002881,DEV001346,864388901975332,9964247735,2015-07-31,2026-06-30
PH002882,DEV001347,358285621371903,9756956611,2017-07-15,2026-06-30
PH002883,DEV001348,358504948972418,8236378257,2017-09-12,2026-06-30
PH002884,DEV001349,867113463046422,7369186643,2016-07-15,2026-06-30
PH002885,DEV001350,013666044827757,7920391340,2016-05-19,2026-06-30
PH002886,DEV001351,494857528034651,8355838379,2016-10-12,2026-06-30
PH002887,DEV001352,016992161840215,8734741167,2017-11-18,2026-06-30
PH002888,DEV001353,356918737859827,7557551967,2015-10-21,2026-06-30
PH002889,DEV001354,010489107907364,9451528933,2015-11-27,2026-06-30
PH002890,DEV001355,490391618884625,9942987442,2015-09-14,2026-06-30
PH002891,DEV001356,356335098992667,8362110556,2017-03-20,2026-06-30
PH002892,DEV001357,350435493715622,7790796170,2016-05-11,2026-06-30
PH002893,DEV001358,016878731680501,7174888284,2016-06-06,2026-06-30
PH002894,DEV001359,357999624315932,9326795004,2017-01-13,2026-06-30
PH002895,DEV001360,493097700329910,8429330430,2016-05-22,2026-06-30
PH002896,DEV001361,861117120483267,8161755987,2017-05-05,2026-06-30
PH002897,DEV001362,353511070227942,8913971041,2016-11-22,2026-06-30
PH002898,DEV001363,012369130699939,8090881128,2015-12-13,2026-06-30
PH002899,DEV001364,862927040278362,9713571126,2017-07-16,2026-06-30
PH002900,DEV001365,356390898553244,7807904889,2016-06-24,2026-06-30
PH002901,DEV001366,014461777733153,7013249570,2017-05-19,2026-06-30
PH002902,DEV001367,492411835512949,7261524960,2015-10-06,2026-06-30
PH002903,DEV001368,497921839795852,9531970949,2016-01-06,2026-06-30
PH002904,DEV001369,862907477457648,8690763283,2017-01-29,2026-06-30
PH002905,DEV001370,354096196399350,8159236579,2016-03-26,2026-06-30
PH002906,DEV001371,498422573319464,8050215005,2017-04-23,2026-06-30
PH002907,DEV001372,863845632276258,8372234302,2015-08-15,2026-06-30
PH002908,DEV001373,016055803709494,9383497265,2017-04-05,2026-06-30
PH002909,DEV001374,016244705341344,9836410037,2015-11-27,2026-06-30
PH002910,DEV001375,490492967661598,9564753464,2016-11-27,2026-06-30
PH002911,DEV001376,016900397967801,7297381625,2016-10-03,2026-06-30
PH002912,DEV001377,010313794351415,9641453493,2016-07-05,2026-06-30
PH002913,DEV001378,012124877793516,7596070277,2017-03-01,2026-06-30
PH002914,DEV001379,357118541391726,7424634416,2017-11-09,2026-06-30
PH002915,DEV001380,494764051349362,9391482485,2015-12-07,2026-06-30
PH002916,DEV001381,494177910788055,7606087753,2017-06-29,2026-06-30
PH002917,DEV001382,496263311249184,9667677644,2017-05-06,2026-06-30
PH002918,DEV001383,490981386296495,9223526135,2016-06-13,2026-06-30
PH002919,DEV001384,355152461715059,9628976029,2017-04-03,2026-06-30
PH002920,DEV001385,359388670479601,8024281138,2016-05-20,2026-06-30
PH002921,DEV001386,359820405727500,9773953825,2017-10-05,2026-06-30
PH002922,DEV001387,019481937901788,7992567746,2016-12-24,2026-06-30
PH002923,DEV001388,359038925430996,7672661680,2015-09-05,2026-06-30
PH002924,DEV001389,015525889887277,9532928066,2017-08-16,2026-06-30
PH002925,DEV001390,357448992648536,7021580901,2017-09-17,2026-06-30
PH002926,DEV001391,014092178828754,9000437103,2015-09-11,2026-06-30
PH002927,DEV001392,499269482625997,8093428289,2015-12-13,2026-06-30
PH002928,DEV001393,351974198678413,9850648313,2017-06-13,2026-06-30
PH002929,DEV001394,018576874437276,9729324746,2016-05-11,2026-06-30
PH002930,DEV001395,496642118833089,9571394733,2017-04-07,2026-06-30
PH002931,DEV001396,496732394722438,8205126676,2016-08-12,2026-06-30
PH002932,DEV001397,011310685089077,8971332566,2017-03-24,2026-06-30
PH002933,DEV001398,015212982833665,8670128015,2017-01-28,2026-06-30
PH002934,DEV001399,359727352511688,8922632251,2015-11-10,2026-06-30
PH002935,DEV001400,359397986080166,8720006307,2016-03-08,2026-06-30
PH002936,DEV001401,355998585059271,7630999075,2015-10-11,2026-06-30
PH002937,DEV001402,498504680346330,7319090884,2017-02-06,2026-06-30
PH002938,DEV001403,017795718232411,7603876585,2016-12-15,2026-06-30
PH002939,DEV001404,866008692004603,7674857071,2017-03-28,2026-06-30
PH002940,DEV001405,015517348207286,7706993715,2016-11-04,2026-06-30
PH002941,DEV001406,864205348537338,8972552113,2016-08-07,2026-06-30
PH002942,DEV001407,353148561373408,7104260389,2016-10-01,2026-06-30
PH002943,DEV001408,018112958077692,9791640464,2016-05-30,2026-06-30
PH002944,DEV001409,864921753361486,8774777982,2017-03-31,2026-06-30
PH002945,DEV001410,357741332752620,8283209079,2016-10-10,2026-06-30
PH002946,DEV001411,359599050952411,8695934520,2016-05-20,2026-06-30
PH002947,DEV001412,498888912710019,8695179176,2016-11-11,2026-06-30
PH002948,DEV001413,357670873006962,7134684590,2017-12-01,2026-06-30
PH002949,DEV001414,351777343815515,9691609140,2015-11-05,2026-06-30
PH002950,DEV001415,351649762847177,7762368257,2015-09-25,2026-06-30
PH002951,DEV001416,352887722732007,7240529258,2015-08-15,2026-06-30
PH002952,DEV001417,352071796301570,7841246291,2016-12-31,2026-06-30
PH002953,DEV001418,353490080961321,8100007549,2016-03-24,2026-06-30
PH002954,DEV001419,350398795770903,9993979710,2016-05-14,2026-06-30
PH002955,DEV001420,354609676381271,8941242803,2016-12-31,2026-06-30
PH002956,DEV001421,495990099856387,8791855243,2017-08-06,2026-06-30
PH002957,DEV001422,861237832741046,8451018184,2016-01-29,2026-06-30
PH002958,DEV001423,493094362913914,9773650864,2017-02-14,2026-06-30
PH002959,DEV001424,359528859489672,8061869755,2016-05-19,2026-06-30
PH002960,DEV001425,867413074214812,9698586246,2016-06-07,2026-06-30
PH002961,DEV001426,017022575808021,7010867761,2016-09-02,2026-06-30
PH002962,DEV001427,356700470384359,9447277637,2016-09-25,2026-06-30
PH002963,DEV001428,868957213519676,7012604517,2017-09-08,2026-06-30
PH002964,DEV001429,358239010182308,7017622226,2016-11-11,2026-06-30
PH002965,DEV001430,868683245539470,8037064561,2017-06-17,2026-06-30
PH002966,DEV001431,351303237345049,9048164491,2017-06-16,2026-06-30
PH002967,DEV001432,355040838935343,9399544086,2017-09-04,2026-06-30
PH002968,DEV001433,492861418687528,9881649869,2017-01-06,2026-06-30
PH002969,DEV001434,868636688881936,7996381711,2017-10-28,2026-06-30
PH002970,DEV001435,010864140618084,9966656420,2017-05-15,2026-06-30
PH002971,DEV001436,494260135876951,7312949294,2016-04-18,2026-06-30
PH002972,DEV001437,351235279613771,9496554930,2017-02-20,2026-06-30
PH002973,DEV001438,860363508097157,7702340904,2016-06-02,2026-06-30
PH002974,DEV001439,355003889264084,9422686506,2017-04-17,2026-06-30
PH002975,DEV001440,018419569588895,7344016638,2017-05-25,2026-06-30
PH002976,DEV001441,017608308880645,9485403189,2015-12-11,2026-06-30
PH002977,DEV001442,490777916349305,9832138732,2017-08-25,2026-06-30
PH002978,DEV001443,492961656642474,9876654770,2017-04-28,2026-06-30
PH002979,DEV001444,350478517214178,7712841084,2017-01-13,2026-06-30
PH002980,DEV001445,012845434825552,9324028674,2016-12-03,2026-06-30
PH002981,DEV001446,359842694092859,9619752214,2017-09-29,2026-06-30
PH002982,DEV001447,861155529114955,7852658140,2017-03-31,2026-06-30
PH002983,DEV001448,862186832467653,7993579862,2017-02-11,2026-06-30
PH002984,DEV001449,492114510159385,9167597755,2017-09-18,2026-06-30
PH002985,DEV001450,497060020254275,9943047488,2016-02-12,2026-06-30
PH002986,DEV001451,014444104543483,7699380264,2016-07-29,2026-06-30
PH002987,DEV001452,490948771973935,9020829190,2017-01-28,2026-06-30
PH002988,DEV001453,497476906127900,7769541276,2016-10-25,2026-06-30
PH002989,DEV001454,351498216248251,9286308722,2017-01-09,2026-06-30
PH002990,DEV001455,497073605223524,9075667073,2016-08-27,2026-06-30
PH002991,DEV001456,011606608682251,8867552679,2015-09-26,2026-06-30
PH002992,DEV001457,358798028681185,9966026146,2017-02-28,2026-06-30
PH002993,DEV001458,493438994424396,7936148608,2016-09-14,2026-06-30
PH002994,DEV001459,495222260894940,9748166142,2016-08-12,2026-06-30
PH002995,DEV001460,356930008385198,8185291011,2015-08-28,2026-06-30
